Column 1 = epoch (you should offset by arbitrary -12 reference)
Column 2 = BTKD time of transit
Column 3 = error on #2 in days
Column 4 = TTV in seconds
Column 5 = error on #5 in seconds
------------------------------------------------
-12	1326.7437015225064	0.000722716795505	-111.35906645	62.442731131631994
-11	1329.593874488417	0.000716260811145	-42.99658502	61.884934082928005
-10	1332.4445073070802	0.000746468846275	65.09717423	64.49490831816
-9	1335.2927018569476	0.00060912943536	-37.47549048	52.628783215104
-8	1338.1417451742315	0.000683414347235	-66.71465041	59.046999601104
-7	1340.9929519849196	0.00071141720036	90.9720198	61.466446111104
-6	1343.8425247997927	0.00065883840614	107.48145158	56.923638290496
-5	1346.6903304177928	0.000659887476105	-28.69492646	57.014277935472
-4	1349.5398389335049	0.000712061614195	-17.74094218	61.522123466448
-3	1352.3891623440454	0.000684042948135	-22.78004474	59.101310718864
-2	1355.2394540073133	0.000612041830325	55.83788835	52.88041414008
-1	1358.0885968210357	0.000664705441295	35.19522072	57.430550127888004
0	1360.9384198830346	0.00065114051881	73.32600418	56.258540825184
1	1363.7856500837934	0.00064784368612	-112.56642352	55.973694480767996
2	1366.6374012029164	0.00064973870451	92.14849546	56.137424069664
3	1369.4861240006765	0.000586509815435	35.21644868	50.674448053584
4	1372.3338988725476	0.00059220164087	-103.61639491	51.166221771168
5	1375.1836801715278	0.00065354817832	-69.09393626	56.466562606848
6	1378.0340438548722	0.000706808888365	15.74653143	61.068287954736
7	1380.8831453431211	0.00066765595727	-8.46665711	57.685474708128
9	1386.5816789404498	0.000636723334765	-28.32739441	55.012896123695995
10	1389.43160083408	0.000587767616365	18.34244198	50.783122053936005
11	1392.2800903707973	0.00062248617928	-58.74335889	53.782805889792
12	1395.1302974706587	0.000817088359215	12.56829588	70.596434236176
13	1397.9787128638916	0.00063132539003	-70.92350204	54.546513698592
14	1400.8288392109173	0.000639584333385	-6.58889228	55.260086404464
15	1403.67749199896	0.000641790451025	-69.56977863	55.45069496855999
18	1412.2259384245499	0.00067849201855	-43.54392742	58.621710402720005
19	1415.0765176142211	0.00070250650174	59.91628692	60.696561750336
20	1417.9249339835767	0.0006742414098	-23.49117401	58.254457806720005
23	1426.4751767569305	0.000636104706245	157.73912401	54.959446619568
24	1429.323022185649	0.000677455393885	25.00239204	58.532146031664
25	1432.1724692153271	0.000632636776575	30.64398297	54.659817496079995
26	1435.0220619505271	0.0006400230003	48.874531	55.297987225920004
28	1440.7201751374198	0.0007852517557	-7.30966797	67.84575169248001
29	1443.571115932554	0.000755017326925	127.39325837	65.23349704632
30	1446.4184998341075	0.000784513483385	-45.21942066	67.781964964464
31	1449.2686989057702	0.00074126199206	25.39859775	64.045036113984
32	1452.1178163917903	0.00075294146711	2.56761663	65.054142758304
33	1454.9673350082337	0.0007348280094	14.39430409	63.48914001216
34	1457.8163501368056	0.00074655124081	-17.28036055	64.502027205984
35	1460.6657100642426	0.00081783709993	-19.16440324	70.661125433952
36	1463.5160007390762	0.000956868509545	59.36812913	82.673439224688
38	1469.2130246820996	0.000743656617035	-90.92674015	64.251931711824
39	1472.0632616720079	0.00081373920557	-17.03258532	70.307067361248
40	1474.9131405732004	0.00078618629402	25.92270446	67.926495803328
42	1480.6117266342708	0.000779157216245	10.59483444	67.319183483568
43	1483.4598921758919	0.000746077893835	-94.48414275	64.461130027344
44	1486.3101092957103	0.000713848557325	-22.30676369	61.676515352879996
45	1489.1599474561373	0.00069340444111	17.12852395	59.910143711904
46	1492.009227259261	0.000781373422115	8.32174059	67.510663670736
47	1494.8583368611183	0.0007779424343	-15.19043219	67.21422632352001
48	1497.7079685659137	0.00081005758193	6.40708888	69.988975078752
49	1500.5567289830202	0.000793110207385	-47.27464637	68.524721918064
51	1506.2563665935493	0.000824176519475	28.25135684	71.20885128264
52	1509.1045771773258	0.000780265266485	-72.93597812	67.414919024304
53	1511.9551494416405	0.000765568779685	29.92588542	66.14514256478401
54	1514.8036235931897	0.00077003832041	-48.48919398	66.531310883424
55	1517.6538725521943	0.00105994505009	26.43909077	91.57925232777599
56	1520.5025685818015	0.00064241644179	-32.80572443	55.504780570656
57	1523.3519678106843	0.000664143379025	-31.2941222	57.38198794776
58	1526.2022048677843	0.00072832414412	42.60583799	62.927206051968
59	1529.04841212774	0.001147166128475	-231.66867509	99.11515350024
62	1537.5992613328934	0.00074828037134	1.95733041	64.651424083776
63	1540.4483689538039	0.0006801095617	-21.72599618	58.76146613088
65	1546.147758411604	0.000838800100725	32.35961125	72.47232870264
66	1548.997663773647	0.00080177233781	77.60111852	69.273129986784
67	1551.8461447348113	0.00082912039977	-0.22561014	71.636002540128
68	1554.6952848607275	0.00082611611379	-21.10050423	71.376432231456
70	1560.3949110929164	0.00085103606727	53.44241038	73.529516212128
71	1563.2443405732474	0.000822782617885	57.56773774	71.088418185264
72	1566.094108937704	0.000873137696315	90.97265354	75.439096961616
74	1571.7914626866816	0.000746237304955	-30.8269813	64.474903148112
75	1574.6420253855047	0.0006786706773	71.20842376	58.637146518719995
76	1577.4911997478555	0.000716799492695	53.29155762	61.931476168848
77	1580.3396579774355	0.000709378987835	-26.49917992	61.290344548944
79	1586.0383745473441	0.00070786747199	-30.55108632	61.159749579936
80	1588.8876921748224	0.00073165115714	-36.08984544	63.214659976895994
81	1591.7377445702225	0.00074620627038	21.85534387	64.472221760832
82	1594.5866321115525	0.000756603271725	-20.84285847	65.37052267704
84	1600.2861581756339	0.000803283984395	45.04553166	69.403736251728
85	1603.1346105715083	0.000968647405675	-35.24923803	83.69113585032
